"","BTC","ETH","BNB","SOL","XRP","TRX","ADA","AVAX","BCH","DOT"
"1",27268.130859375,1772.78564453125,313.260620117188,20.4706974029541,0.515057981014252,0.0642149969935417,0.368353992700577,16.7262687683105,121.076538085938,6.06444692611694
"2",28348.44140625,1793.00183105469,313.841766357422,21.1114673614502,0.543577015399933,0.0643410012125969,0.381588995456696,17.2939395904541,123.311187744141,6.18075609207153
"3",28033.5625,1792.73718261719,316.567565917969,20.55104637146,0.534249007701874,0.0648199990391731,0.376459002494812,17.2453327178955,121.122108459473,6.11880397796631
"4",28478.484375,1822.02209472656,317.040008544922,21.1704959869385,0.538492023944855,0.0656159967184067,0.398923009634018,17.716890335083,124.0087890625,6.34102392196655
"5",28411.03515625,1813.86059570312,315.217315673828,20.9756412506104,0.514741003513336,0.0668419972062111,0.385387986898422,17.6626834869385,125.573043823242,6.40951681137085
"6",28199.30859375,1795.70812988281,313.928619384766,20.5369758605957,0.518953025341034,0.065311998128891,0.381752997636795,17.2632884979248,123.035987854004,6.2672290802002
"7",27790.220703125,1810.29711914062,308.562377929688,20.4430503845215,0.496960014104843,0.065760999917984,0.387138992547989,17.1010246276855,127.836303710938,6.43222808837891
"8",28168.08984375,1871.00512695312,310.994842529297,20.9246196746826,0.50347900390625,0.0657830014824867,0.38968300819397,17.6471214294434,127.137245178223,6.44169998168945
"9",28177.984375,1909.11401367188,314.063171386719,20.966007232666,0.506235003471375,0.0661090016365051,0.392363995313644,17.9895267486572,127.248291015625,6.40403413772583
"10",28044.140625,1872.92260742188,312.454650878906,20.61012840271,0.503297984600067,0.0660979971289635,0.383210003376007,18.0019493103027,126.073661804199,6.28077602386475
"11",27925.859375,1865.63610839844,310.699493408203,20.4699401855469,0.513736009597778,0.0661130025982857,0.383643001317978,17.6244621276855,124.684074401855,6.18478012084961
"12",27947.794921875,1849.49816894531,310.634735107422,20.036449432373,0.505716025829315,0.06615299731493,0.385634988546371,17.4648609161377,123.819976806641,6.13595676422119
"13",28333.05078125,1859.38781738281,312.872253417969,20.2994651794434,0.505833983421326,0.0666519999504089,0.38969299197197,17.5609283447266,125.552505493164,6.21621513366699
"14",29652.98046875,1911.20751953125,318.379058837891,20.8823566436768,0.518317997455597,0.0673360005021095,0.396988987922668,17.9325275421143,127.98754119873,6.29045009613037
"15",30235.05859375,1892.18969726562,322.758270263672,23.0188274383545,0.517517983913422,0.066431999206543,0.401455998420715,18.1643943786621,129.14045715332,6.42575216293335
"16",30139.052734375,1920.68212890625,318.953765869141,23.9853057861328,0.506115019321442,0.0650260001420975,0.406563013792038,18.4911193847656,128.867492675781,6.4151930809021
"17",30399.06640625,2012.63464355469,324.948089599609,24.4323081970215,0.513292014598846,0.065309002995491,0.425758987665176,18.854362487793,131.235656738281,6.64244794845581
"18",30485.69921875,2101.63549804688,329.173858642578,24.7727222442627,0.523993015289307,0.0662579983472824,0.438329994678497,19.2487888336182,132.494903564453,6.73403120040894
"19",30318.49609375,2092.466796875,333.407287597656,24.0793781280518,0.520443975925446,0.0660009980201721,0.453280001878738,19.1076202392578,132.805786132812,6.80690288543701
"20",30315.35546875,2120.005859375,348.220916748047,25.3619270324707,0.521391987800598,0.066551998257637,0.451754987239838,20.2019786834717,134.453750610352,6.83306407928467
"21",29445.044921875,2076.24291992188,339.994110107422,24.5588455200195,0.51112699508667,0.0657839998602867,0.434166997671127,20.5145626068115,131.615753173828,6.69554281234741
"22",30397.552734375,2104.53735351562,343.193450927734,24.852689743042,0.532263994216919,0.0667620003223419,0.443751990795135,21.2278480529785,133.601684570312,6.92202711105347
