"","Date","CMC_Index"
"580",2024-10-28,0.0156506884212858
"581",2024-10-29,0.0237131328373415
"582",2024-10-30,-0.00972174871320433
"583",2024-10-31,-0.0363349706811587
"584",2024-11-01,-0.00311552749415527
"585",2024-11-02,-0.00802913595814855
"586",2024-11-03,-0.0210131610437578
"587",2024-11-04,-0.0197207911451452
"588",2024-11-05,0.026414426110369
"589",2024-11-06,0.0802452711928788
"590",2024-11-07,0.0263563857774158
"591",2024-11-08,0.0232167124760461
"592",2024-11-09,0.0422373356544804
"593",2024-11-10,0.0625857958825378
"594",2024-11-11,0.0637470724286605
"595",2024-11-12,-0.0174413727933325
"596",2024-11-13,-0.0124942263693667
"597",2024-11-14,-0.0177427925077515
"598",2024-11-15,0.0639075310119657
"599",2024-11-16,0.0608716593316443
"600",2024-11-17,-0.018964465834588
"601",2024-11-18,0.0346504032067106
"602",2024-11-19,-0.0121223098128679
"603",2024-11-20,-0.00155670200259301
"604",2024-11-21,0.0619381969483042
"605",2024-11-22,0.0719479904402563
"606",2024-11-23,0.0364226766586401
"607",2024-11-24,-0.00267980416457109
"608",2024-11-25,-0.0430881772628234
"609",2024-11-26,-0.00777240101641954
"610",2024-11-27,0.0498739493295175
"611",2024-11-28,0.00250348795684505
"612",2024-11-29,0.0354503338803459
"613",2024-11-30,0.00841537904855726
"614",2024-12-01,0.0320996003150789
"615",2024-12-02,0.0391478177689762
"616",2024-12-03,0.0786901078479877
"617",2024-12-04,-0.0155479744968075
"618",2024-12-05,-0.014043299540965
"619",2024-12-06,0.0335237717961964
"620",2024-12-07,0.0029360418720811
"621",2024-12-08,0.00232785370501706
"622",2024-12-09,-0.129286138561308
"623",2024-12-10,-0.00600133138478619
"624",2024-12-11,0.054279795425923
"625",2024-12-12,0.0137221078945677
"626",2024-12-13,0.00451165931129077
"627",2024-12-14,-0.0273880755260916
"628",2024-12-15,0.0236733078457755
"629",2024-12-16,-0.00541292111411069
"630",2024-12-17,-0.012688462687134
"631",2024-12-18,-0.0824086277447989
"632",2024-12-19,-0.0595807088657271
"633",2024-12-20,0.019621750531053
"634",2024-12-21,-0.0310437590130109
"635",2024-12-22,-0.01827275994504
"636",2024-12-23,0.0435662959470174
"637",2024-12-24,0.0266310862345905
"638",2024-12-25,-0.0053548871651442
"639",2024-12-26,-0.051334860108035
"640",2024-12-27,-0.00255833964085093
"641",2024-12-28,0.0248393604129602
"642",2024-12-29,-0.0287101780166714
"643",2024-12-30,-0.00295877366302752
"644",2024-12-31,-0.00527235113479552
"645",2025-01-01,0.0394491911623106
"646",2025-01-02,0.0327020043946425
"647",2025-01-03,0.0446481839865089
"648",2025-01-04,0.000319739331507848
"649",2025-01-05,-0.0050705378902718
"650",2025-01-06,0.0196061119140326
"651",2025-01-07,-0.0800055018022934
"652",2025-01-08,-0.0164228322744957
"653",2025-01-09,-0.0365118229364476
"654",2025-01-10,0.0245276768233659
"655",2025-01-11,0.0146589768488686
"656",2025-01-12,-0.0109158904420732
"657",2025-01-13,-0.0259354296236366
"658",2025-01-14,0.0286553885612973
"659",2025-01-15,0.0758043869108566
"660",2025-01-16,0.000752416064935697
"661",2025-01-17,0.0399209451211134
"662",2025-01-18,-0.0123837800795183
"663",2025-01-19,-0.0723076309443574
"664",2025-01-20,0.0149728894288333
"665",2025-01-21,0.0246810366480341
"666",2025-01-22,-0.00659093324549958
"667",2025-01-23,-0.00418277638253119
"668",2025-01-24,-0.00567982483351433
"669",2025-01-25,0.00931123659908929
"670",2025-01-26,-0.0301555279862306
"671",2025-01-27,-0.0126944254974735
"672",2025-01-28,-0.0294750236224838
"673",2025-01-29,0.0127152595719847
"674",2025-01-30,0.0358572441239337
"675",2025-01-31,-0.00751524011934867
"676",2025-02-01,-0.0505352089011705
"677",2025-02-02,-0.0939490758991051
"678",2025-02-03,0.0198214498744602
"679",2025-02-04,-0.0594375809943273
"680",2025-02-05,-0.0189107827199859
"681",2025-02-06,-0.0222275697674468
"682",2025-02-07,0.00482918639767966
"683",2025-02-08,0.0167873620883033
"684",2025-02-09,-0.000388308463120712
"685",2025-02-10,0.0187377665515672
"686",2025-02-11,0.00455515878085511
"687",2025-02-12,0.0368217271713452
"688",2025-02-13,-0.0162796254317005
"689",2025-02-14,0.0150455120912654
"690",2025-02-15,-0.0116825324500796
"691",2025-02-16,-0.0115810098380474
"692",2025-02-17,-0.00399675857991126
"693",2025-02-18,-0.0332813439691085
"694",2025-02-19,0.0203894289518567
"695",2025-02-20,0.0213540459465636
"696",2025-02-21,-0.0309625801250723
"697",2025-02-22,0.0190125479201039
"698",2025-02-23,-0.00293324876442272
"699",2025-02-24,-0.103601516817214
"700",2025-02-25,0.00227007636497343
"701",2025-02-26,-0.0313073341499413
"702",2025-02-27,0.00953402263531633
"703",2025-02-28,7.59995821665305e-06
"704",2025-03-01,0.0029475660091546
"705",2025-03-02,0.164570529383009
"706",2025-03-03,-0.146669126542768
"707",2025-03-04,0.0153228078190384
"708",2025-03-05,0.0494191119504859
"709",2025-03-06,-0.0140087278242599
"710",2025-03-07,-0.0348333710285628
"711",2025-03-08,-0.00510638510068598
"712",2025-03-09,-0.0820387589451377
"713",2025-03-10,-0.055501451107717
"714",2025-03-11,0.0431841541088668
"715",2025-03-12,0.0196676593570338
"716",2025-03-13,-0.0200185978321607
"717",2025-03-14,0.0301297801016402
